GENE	CHROM	POS	TotalDepth	Normalized_Depth
ALK	chr2	29531967	2806	1.596437532
ALK	chr2	29532020	2483	1.412670845
ALK	chr2	29532059	2767	1.574248985
ALK	chr2	29694860	2252	1.281246373
ALK	chr2	29694869	2474	1.407550411
ALK	chr2	29694884	2731	1.553767249
ALK	chr2	29694897	2879	1.637969941
ALK	chr2	29695004	2687	1.528734016
ALK	chr2	29695008	2657	1.511665903
ALK	chr2	29717627	2787	1.585627727
ALK	chr2	29717632	2737	1.557180871
ALK	chr2	29717663	2940	1.672675105
ALK	chr2	29920003	1302	0.740756118
ALK	chr2	29920023	1429	0.813011131
ALK	chr2	29920060	1607	0.914281937
ALK	chr2	29920065	1627	0.925660679
ALK	chr2	29920104	1724	0.980847578
ALK	chr2	29920178	1537	0.874456339
ALK	chr2	29920185	1487	0.846009483
ALK	chr2	29920185	1487	0.846009483
ALK	chr2	29920192	1370	0.779443841
ALK	chr2	29920204	1210	0.688413904
ALK	chr2	29920262	282	0.160440265
ALK	chr2	29920269	218	0.12402829
ALK	chr2	29920299	139	0.079082258
ALK	chr2	29920348	289	0.164422825
ALK	chr2	29920415	706	0.4016696
ALK	chr2	29920438	843	0.479613984
ALK	chr2	29920474	886	0.50407828
ALK	chr2	29920485	855	0.486441229
ALK	chr2	29920496	812	0.461976934
ALK	chr2	29920519	735	0.418168776
ALK	chr2	29920533	674	0.383463612
ALK	chr2	29920545	566	0.322018405
ALK	chr2	29920549	545	0.310070725
ALK	chr2	29920571	348	0.197990114
ALK	chr2	29920574	341	0.194007555
ALK	chr2	29920588	329	0.187180309
ALK	chr2	29920624	479	0.272520876
ALK	chr2	29920629	484	0.275365561
ALK	chr2	29920633	488	0.27764131
ALK	chr2	29920633	488	0.27764131
MSH2	chr2	47403383	428	0.243505083
MSH2	chr2	47408398	1255	0.714016074
MSH2	chr2	47408412	1419	0.80732176
MSH2	chr2	47410154	2220	1.263040385
MSH2	chr2	47410177	2419	1.37625887
MSH2	chr2	47410281	2297	1.306848543
MSH2	chr2	47410303	2363	1.344398392
MSH2	chr2	47410304	2363	1.344398392
MSH2	chr2	47410373	2151	1.223783725
MSH2	chr2	47412461	2077	1.181682378
MSH2	chr2	47416312	1726	0.981985453
MSH2	chr2	47416346	2117	1.204439863
MSH2	chr2	47416350	2132	1.21297392
MSH2	chr2	47416360	2150	1.223214788
MSH2	chr2	47416374	2066	1.17542407
MSH2	chr2	47416394	2020	1.149252963
MSH2	chr2	47416407	1822	1.036603415
MSH2	chr2	47429836	2673	1.520768896
MSH2	chr2	47429858	2721	1.548077878
MSH2	chr2	47429866	2736	1.556611934
MSH2	chr2	47429934	2043	1.162338517
MSH2	chr2	47445601	2214	1.259626763
MSH2	chr2	47463028	1407	0.800494514
MSH2	chr2	47463039	1695	0.964348402
MSH2	chr2	47466658	1556	0.885266144
MSH2	chr2	47466696	1765	1.004174
MSH2	chr2	47466749	2296	1.306279606
MSH2	chr2	47471008	2216	1.260764637
MSH2	chr2	47475132	2374	1.3506567
MSH2	chr2	47475263	957	0.544472815
MSH2	chr2	47476409	1994	1.134460598
MSH2	chr2	47476417	2042	1.16176958
MSH2	chr2	47476427	2243	1.276125939
MSH2	chr2	47476490	2676	1.522475708
MSH2	chr2	47476537	2666	1.516786337
MSH2	chr2	47476537	2666	1.516786337
MSH2	chr2	47476556	2369	1.347812015
MSH2	chr2	47478373	2719	1.546940003
MSH2	chr2	47478437	2798	1.591886035
MSH2	chr2	47480729	2732	1.554336186
MSH2	chr2	47480819	2250	1.280108499
MSH2	chr2	47482783	1640	0.933056861
MSH2	chr2	47482797	1807	1.028069359
MSH2	chr2	47482885	2236	1.272143379
MSH2	chr2	47482887	2207	1.255644203
MSH6	chr2	47783238	826	0.469942053
MSH6	chr2	47783283	844	0.480182921
MSH6	chr2	47783291	830	0.472217802
MSH6	chr2	47783360	205	0.116632108
MSH6	chr2	47783416	80	0.045514969
MSH6	chr2	47783424	85	0.048359654
MSH6	chr2	47790992	2515	1.430876833
MSH6	chr2	47791002	2515	1.430876833
MSH6	chr2	47791019	2423	1.378534619
MSH6	chr2	47791096	1689	0.96093478
MSH6	chr2	47791105	1651	0.939315169
MSH6	chr2	47796018	1821	1.036034478
MSH6	chr2	47798675	1780	1.012708057
MSH6	chr2	47798702	2283	1.298883423
MSH6	chr2	47798726	2538	1.443962386
MSH6	chr2	47798745	2571	1.462737311
MSH6	chr2	47798788	2817	1.60269584
MSH6	chr2	47798826	2700	1.536130198
MSH6	chr2	47798888	2292	1.304003857
MSH6	chr2	47798914	2290	1.302865983
MSH6	chr2	47798919	2259	1.285228933
MSH6	chr2	47799030	2435	1.385361864
MSH6	chr2	47799197	2585	1.470702431
MSH6	chr2	47799207	2500	1.422342776
MSH6	chr2	47799322	2408	1.370000562
MSH6	chr2	47799377	2565	1.459323688
MSH6	chr2	47799449	2388	1.35862182
MSH6	chr2	47799464	2329	1.32505453
MSH6	chr2	47799565	2122	1.207284548
MSH6	chr2	47799568	2121	1.206715611
MSH6	chr2	47799571	2102	1.195905806
MSH6	chr2	47799660	2197	1.249954832
MSH6	chr2	47799731	2292	1.304003857
MSH6	chr2	47799762	2246	1.27783275
MSH6	chr2	47799876	2370	1.348380952
MSH6	chr2	47799908	2238	1.273281253
MSH6	chr2	47799930	2029	1.154373397
MSH6	chr2	47799936	1990	1.13218485
MSH6	chr2	47799968	2191	1.246541209
MSH6	chr2	47800019	2273	1.293194052
MSH6	chr2	47800055	2182	1.241420775
MSH6	chr2	47800278	2425	1.379672493
MSH6	chr2	47800500	2586	1.471271368
MSH6	chr2	47800579	2495	1.419498091
MSH6	chr2	47800652	2269	1.290918304
MSH6	chr2	47800864	2219	1.262471448
MSH6	chr2	47800927	2171	1.235162467
MSH6	chr2	47803434	2283	1.298883423
MSH6	chr2	47803500	2379	1.353501386
MSH6	chr2	47803613	2587	1.471840305
MSH6	chr2	47804933	2497	1.420635965
MSH6	chr2	47804982	2678	1.523613582
MSH6	chr2	47805663	1297	0.737911432
MSH6	chr2	47805676	1284	0.73051525
MSH6	chr2	47805687	1249	0.710602451
MSH6	chr2	47806202	1355	0.770909785
MSH6	chr2	47806215	1551	0.882421458
MSH6	chr2	47806282	2044	1.162907454
MSH6	chr2	47806343	1824	1.03774129
MSH6	chr2	47806344	1810	1.02977617
MSH6	chr2	47806501	2062	1.173148322
MSH6	chr2	47806511	2062	1.173148322
MSH6	chr2	47806575	2242	1.275557002
MSH6	chr2	47806600	2105	1.197612618
MSH6	chr2	47806621	1936	1.101462246
NFE2L2	chr2	177230788	1813	1.031482981
NFE2L2	chr2	177230877	2753	1.566283865
NFE2L2	chr2	177230924	2656	1.511096965
NFE2L2	chr2	177230970	2132	1.21297392
NFE2L2	chr2	177230971	2128	1.210698171
NFE2L2	chr2	177230994	2082	1.184527064
NFE2L2	chr2	177231060	1961	1.115685674
NFE2L2	chr2	177231105	2305	1.31140004
NFE2L2	chr2	177231123	2357	1.340984769
NFE2L2	chr2	177231172	2882	1.639676752
NFE2L2	chr2	177231256	2902	1.651055495
NFE2L2	chr2	177231427	2650	1.507683343
NFE2L2	chr2	177231722	2728	1.552060437
NFE2L2	chr2	177231765	2603	1.480943299
NFE2L2	chr2	177231779	2466	1.402998914
NFE2L2	chr2	177231850	2832	1.611229897
NFE2L2	chr2	177231966	2508	1.426894273
NFE2L2	chr2	177232441	2040	1.160631705
NFE2L2	chr2	177232448	2134	1.214111794
NFE2L2	chr2	177232482	2476	1.408688286
NFE2L2	chr2	177233290	1904	1.083256258
NFE2L2	chr2	177234078	2570	1.462168374
NFE2L2	chr2	177234100	2576	1.465581997
NFE2L2	chr2	177234164	2491	1.417222342
NFE2L2	chr2	177234172	2437	1.386499738
NFE2L2	chr2	177234224	1768	1.005880811
NFE2L2	chr2	177234225	1744	0.992226321
NFE2L2	chr2	177234242	1488	0.84657842
NFE2L2	chr2	177234265	1173	0.667363231
NFE2L2	chr2	177234272	1079	0.613883142
NFE2L2	chr2	177264563	237	0.134838095
IDH1	chr2	208237106	2233	1.270436568
IDH1	chr2	208239122	2791	1.587903475
IDH1	chr2	208239166	2717	1.545802129
IDH1	chr2	208239186	2808	1.597575406
IDH1	chr2	208239199	2803	1.594730721
IDH1	chr2	208239222	2467	1.403567852
IDH1	chr2	208239927	2842	1.616919268
IDH1	chr2	208239930	2811	1.599282218
IDH1	chr2	208241999	1778	1.011570182
IDH1	chr2	208242011	1989	1.131615913
IDH1	chr2	208242013	2003	1.139581032
IDH1	chr2	208242062	2510	1.428032147
IDH1	chr2	208242125	2159	1.228335222
IDH1	chr2	208243430	1882	1.070739642
IDH1	chr2	208243431	1898	1.079842636
IDH1	chr2	208245319	1269	0.721981193
IDH1	chr2	208245390	2676	1.522475708
IDH1	chr2	208245403	2526	1.437135141
IDH1	chr2	208245406	2507	1.426325336
IDH1	chr2	208248543	2652	1.508821217
IDH1	chr2	208248562	2551	1.451358569
IDH1	chr2	208248592	2648	1.506545469
IDH1	chr2	208248643	2321	1.320503033
IDH1	chr2	208251455	1960	1.115116737
IDH1	chr2	208251455	1960	1.115116737
IDH1	chr2	208251462	1981	1.127064416
IDH1	chr2	208251538	1988	1.131046976
IDH1	chr2	208251549	1688	0.960365842
UGT1A1	chr2	233760296	1096	0.623555073
UGT1A1	chr2	233760357	1421	0.808459634
UGT1A1	chr2	233760395	1484	0.844302672
UGT1A1	chr2	233760437	1774	1.009294434
UGT1A1	chr2	233760622	1941	1.104306931
UGT1A1	chr2	233760664	2052	1.167458951
UGT1A1	chr2	233760777	1628	0.926229616
UGT1A1	chr2	233760786	1604	0.912575125
UGT1A1	chr2	233760934	2001	1.138443158
UGT1A1	chr2	233760951	1920	1.092359252
UGT1A1	chr2	233760957	1892	1.076429013
UGT1A1	chr2	233760972	1872	1.065050271
UGT1A1	chr2	233760972	1872	1.065050271
UGT1A1	chr2	233760999	1872	1.065050271
UGT1A1	chr2	233761013	1822	1.036603415
UGT1A1	chr2	233761026	1852	1.053671529
UGT1A1	chr2	233761031	1830	1.041154912
UGT1A1	chr2	233761049	1786	1.016121679
UGT1A1	chr2	233761069	1755	0.998484629
UGT1A1	chr2	233761084	1696	0.964917339
UGT1A1	chr2	233761090	1740	0.989950572
UGT1A1	chr2	233761124	1748	0.994502069
UGT1A1	chr2	233767061	1855	1.05537834
UGT1A1	chr2	233767846	1791	1.018966365
UGT1A1	chr2	233767854	1856	1.055947277
UGT1A1	chr2	233768248	1846	1.050257906
UGT1A1	chr2	233768381	2377	1.352363512
UGT1A1	chr2	233768403	2202	1.252799517
UGT1A1	chr2	233772334	2605	1.482081173
UGT1A1	chr2	233772514	2266	1.289211492
VHL	chr3	10141917	791	0.450029254
VHL	chr3	10141953	676	0.384601487
VHL	chr3	10141995	349	0.198559052
VHL	chr3	10142058	162	0.092167812
VHL	chr3	10142156	330	0.187749246
VHL	chr3	10146520	2055	1.169165762
VHL	chr3	10146548	2284	1.29945236
VHL	chr3	10146618	1892	1.076429013
VHL	chr3	10149956	1969	1.120237171
RAF1	chr3	12584567	2567	1.460461563
RAF1	chr3	12584911	1919	1.091790315
RAF1	chr3	12584938	1837	1.045137472
RAF1	chr3	12584952	1726	0.981985453
RAF1	chr3	12585127	1992	1.133322724
RAF1	chr3	12585215	2377	1.352363512
RAF1	chr3	12585227	2220	1.263040385
RAF1	chr3	12585238	2029	1.154373397
RAF1	chr3	12585686	1607	0.914281937
RAF1	chr3	12585697	1733	0.985968012
RAF1	chr3	12585725	2029	1.154373397
RAF1	chr3	12585762	2154	1.225490536
RAF1	chr3	12585773	2064	1.174286196
RAF1	chr3	12587618	1895	1.078135824
RAF1	chr3	12587622	1952	1.11056524
RAF1	chr3	12590888	2596	1.476960739
RAF1	chr3	12590910	2438	1.387068675
RAF1	chr3	12590959	2233	1.270436568
RAF1	chr3	12591760	1792	1.019535302
RAF1	chr3	12591781	1464	0.83292393
RAF1	chr3	12599709	1828	1.040017038
RAF1	chr3	12599785	1967	1.119099296
RAF1	chr3	12599802	1870	1.063912397
RAF1	chr3	12600205	1911	1.087238818
RAF1	chr3	12600228	1965	1.117961422
RAF1	chr3	12600256	1961	1.115685674
RAF1	chr3	12604145	1379	0.784564275
RAF1	chr3	12604187	2085	1.186233875
RAF1	chr3	12604241	2623	1.492322041
RAF1	chr3	12604242	2615	1.487770544
RAF1	chr3	12606214	1460	0.830648181
RAF1	chr3	12606260	1682	0.95695222
RAF1	chr3	12606266	1645	0.935901547
RAF1	chr3	12608847	2350	1.33700221
RAF1	chr3	12609249	1847	1.050826843
RAF1	chr3	12609300	2038	1.159493831
RAF1	chr3	12611952	1759	1.000760377
RAF1	chr3	12611961	1835	1.043999598
RAF1	chr3	12611980	2106	1.198181555
RAF1	chr3	12611983	2136	1.215249668
RAF1	chr3	12612037	2114	1.202733052
RAF1	chr3	12618594	2163	1.23061097
RAF1	chr3	12618603	2170	1.23459353
RAF1	chr3	12618708	1865	1.061067711
MLH1	chr3	36993583	1132	0.644036809
MLH1	chr3	36996673	1607	0.914281937
MLH1	chr3	37001025	2342	1.332450713
MLH1	chr3	37004416	977	0.555851557
MLH1	chr3	37008823	1453	0.826665622
MLH1	chr3	37008839	1603	0.912006188
MLH1	chr3	37012050	2394	1.362035442
MLH1	chr3	37012058	2428	1.381379304
MLH1	chr3	37012070	2401	1.366018002
MLH1	chr3	37017595	1610	0.915988748
MLH1	chr3	37020375	2519	1.433152581
MLH1	chr3	37020381	2558	1.455341129
MLH1	chr3	37020444	1900	1.08098051
MLH1	chr3	37020461	1608	0.914850874
MLH1	chr3	37025763	1949	1.108858428
MLH1	chr3	37025793	2004	1.140149969
MLH1	chr3	37025798	2026	1.152666586
MLH1	chr3	37025826	1996	1.135598473
MLH1	chr3	37025950	2406	1.368862688
MLH1	chr3	37025957	2443	1.389913361
MLH1	chr3	37028827	2152	1.224352662
MLH1	chr3	37028842	2315	1.317089411
MLH1	chr3	37028857	2369	1.347812015
MLH1	chr3	37028857	2361	1.343260518
MLH1	chr3	37028895	2555	1.453634317
MLH1	chr3	37028931	2187	1.244265461
MLH1	chr3	37040190	1696	0.964917339
MLH1	chr3	37040218	1945	1.10658268
MLH1	chr3	37040230	1999	1.137305284
MLH1	chr3	37040241	2044	1.162907454
MLH1	chr3	37040275	1863	1.059929837
MLH1	chr3	37047521	1370	0.779443841
MLH1	chr3	37047530	1515	0.861939722
MLH1	chr3	37047555	1831	1.041723849
MLH1	chr3	37048522	1089	0.619572513
MLH1	chr3	37048566	1512	0.860232911
MLH1	chr3	37048580	1537	0.874456339
MLH1	chr3	37048903	1417	0.806183886
MLH1	chr3	37049007	2554	1.45306538
MLH1	chr3	37050503	2012	1.144701466
MLH1	chr3	37050509	2035	1.15778702
MLH1	chr3	37050567	2348	1.335864335
MLH1	chr3	37050623	2509	1.42746321
CTNNB1	chr3	41224073	1835	1.043999598
CTNNB1	chr3	41224702	2389	1.359190757
CTNNB1	chr3	41224746	2053	1.168027888
CTNNB1	chr3	41225002	1943	1.105444806
CTNNB1	chr3	41225012	2107	1.198750492
CTNNB1	chr3	41225015	2095	1.191923246
CTNNB1	chr3	41225164	1806	1.027500422
CTNNB1	chr3	41225467	2441	1.388775487
CTNNB1	chr3	41225484	2560	1.456479003
CTNNB1	chr3	41225710	2035	1.15778702
CTNNB1	chr3	41225752	2058	1.170872573
CTNNB1	chr3	41225762	2003	1.139581032
CTNNB1	chr3	41225765	2001	1.138443158
CTNNB1	chr3	41225770	1956	1.112840988
CTNNB1	chr3	41225781	1750	0.995639943
CTNNB1	chr3	41225827	1235	0.702637331
CTNNB1	chr3	41227296	2207	1.255644203
CTNNB1	chr3	41233353	1560	0.887541892
CTNNB1	chr3	41233358	1615	0.918833433
CTNNB1	chr3	41233372	1865	1.061067711
CTNNB1	chr3	41233604	2352	1.338140084
CTNNB1	chr3	41233626	2533	1.441117701
CTNNB1	chr3	41233659	2325	1.322778782
CTNNB1	chr3	41233761	2453	1.395602732
CTNNB1	chr3	41233810	2483	1.412670845
CTNNB1	chr3	41234188	1888	1.074153265
CTNNB1	chr3	41234273	2070	1.177699819
CTNNB1	chr3	41235733	1648	0.937608358
CTNNB1	chr3	41235734	1661	0.945004541
CTNNB1	chr3	41235838	1695	0.964348402
CTNNB1	chr3	41236359	1501	0.853974603
CTNNB1	chr3	41236403	1986	1.129909101
CTNNB1	chr3	41236445	2224	1.265316134
CTNNB1	chr3	41236467	2103	1.196474743
CTNNB1	chr3	41236493	1955	1.112272051
CTNNB1	chr3	41236699	2294	1.305141731
CTNNB1	chr3	41238067	1511	0.859663974
CTNNB1	chr3	41239154	1959	1.114547799
CTNNB1	chr3	41239257	2277	1.295469801
CTNNB1	chr3	41239290	2284	1.29945236
CTNNB1	chr3	41239316	2029	1.154373397
SETD2	chr3	47017110	1413	0.803908137
SETD2	chr3	47017179	2043	1.162338517
SETD2	chr3	47017225	2334	1.327899216
SETD2	chr3	47017230	2334	1.327899216
SETD2	chr3	47019810	2111	1.20102624
SETD2	chr3	47019829	1930	1.098048623
SETD2	chr3	47037671	1747	0.993933132
SETD2	chr3	47037745	2171	1.235162467
SETD2	chr3	47037764	2016	1.146977215
SETD2	chr3	47042563	1597	0.908592565
SETD2	chr3	47042636	2774	1.578231544
SETD2	chr3	47046486	1644	0.93533261
SETD2	chr3	47046543	2286	1.300590235
SETD2	chr3	47046574	2308	1.313106851
SETD2	chr3	47046586	2177	1.23857609
SETD2	chr3	47046599	1960	1.115116737
SETD2	chr3	47046610	1766	1.004742937
SETD2	chr3	47056943	2451	1.394464858
SETD2	chr3	47057006	2845	1.618626079
SETD2	chr3	47057096	2703	1.53783701
SETD2	chr3	47057208	3018	1.717052199
SETD2	chr3	47057221	2822	1.605540526
SETD2	chr3	47057241	2840	1.615781394
SETD2	chr3	47057366	2499	1.421773839
SETD2	chr3	47057440	1964	1.117392485
SETD2	chr3	47057445	1920	1.092359252
SETD2	chr3	47057458	1704	0.969468836
SETD2	chr3	47062219	2876	1.63626313
SETD2	chr3	47062255	2636	1.499718223
SETD2	chr3	47062265	2450	1.393895921
SETD2	chr3	47067077	1855	1.05537834
SETD2	chr3	47067093	1962	1.116254611
SETD2	chr3	47067095	1932	1.099186497
SETD2	chr3	47083827	2634	1.498580349
SETD2	chr3	47083880	2644	1.50426972
SETD2	chr3	47083882	2620	1.490615229
SETD2	chr3	47083895	2416	1.374552059
SETD2	chr3	47084010	1857	1.056516214
SETD2	chr3	47084071	1951	1.109996303
SETD2	chr3	47084133	1939	1.103169057
SETD2	chr3	47084144	2033	1.156649146
SETD2	chr3	47084178	1976	1.12421973
SETD2	chr3	47084202	1888	1.074153265
SETD2	chr3	47084218	1828	1.040017038
SETD2	chr3	47097996	2061	1.172579385
SETD2	chr3	47098057	1897	1.079273699
SETD2	chr3	47101461	1078	0.613314205
SETD2	chr3	47106061	1889	1.074722202
SETD2	chr3	47106092	1742	0.991088446
SETD2	chr3	47113886	2188	1.244834398
SETD2	chr3	47113981	1898	1.079842636
SETD2	chr3	47116724	1831	1.041723849
SETD2	chr3	47116735	1712	0.974020333
SETD2	chr3	47120228	2285	1.300021297
SETD2	chr3	47120236	2431	1.383086116
SETD2	chr3	47120268	2647	1.505976531
SETD2	chr3	47120290	2579	1.467288808
SETD2	chr3	47120300	2524	1.435997267
SETD2	chr3	47120317	2539	1.444531324
SETD2	chr3	47120351	2369	1.347812015
SETD2	chr3	47120365	2271	1.292056178
SETD2	chr3	47120386	1984	1.128771227
SETD2	chr3	47120408	1807	1.028069359
SETD2	chr3	47120410	1777	1.011001245
SETD2	chr3	47120416	1773	1.008725497
SETD2	chr3	47120474	1661	0.945004541
SETD2	chr3	47120487	1601	0.910868314
SETD2	chr3	47120537	1683	0.957521157
SETD2	chr3	47120574	2079	1.182820253
SETD2	chr3	47120606	2173	1.236300341
SETD2	chr3	47120628	2209	1.256782077
SETD2	chr3	47120681	2168	1.233455656
SETD2	chr3	47120687	2231	1.269298693
SETD2	chr3	47120706	2164	1.231179907
SETD2	chr3	47120717	2133	1.213542857
SETD2	chr3	47120767	2285	1.300021297
SETD2	chr3	47120795	2479	1.410395097
SETD2	chr3	47120985	2521	1.434290456
SETD2	chr3	47121035	2221	1.263609322
SETD2	chr3	47121042	2207	1.255644203
SETD2	chr3	47121114	1768	1.005880811
SETD2	chr3	47121121	1834	1.043430661
SETD2	chr3	47121171	1810	1.02977617
SETD2	chr3	47121177	1835	1.043999598
SETD2	chr3	47121191	1904	1.083256258
SETD2	chr3	47121334	2401	1.366018002
SETD2	chr3	47121520	2625	1.493459915
SETD2	chr3	47121595	2501	1.422911713
SETD2	chr3	47121740	2304	1.310831103
SETD2	chr3	47121865	2186	1.243696524
SETD2	chr3	47121911	2324	1.322209845
SETD2	chr3	47121937	2335	1.328468153
SETD2	chr3	47121963	2286	1.300590235
SETD2	chr3	47121993	2068	1.176561944
SETD2	chr3	47122023	1798	1.022948925
SETD2	chr3	47122210	1875	1.066757082
SETD2	chr3	47122278	2139	1.216956479
SETD2	chr3	47122280	2138	1.216387542
SETD2	chr3	47122389	2209	1.256782077
SETD2	chr3	47122408	2432	1.383655053
SETD2	chr3	47122428	2586	1.471271368
SETD2	chr3	47122586	1978	1.125357605
SETD2	chr3	47122748	1670	0.950124975
SETD2	chr3	47122765	1543	0.877869961
SETD2	chr3	47122794	1696	0.964917339
SETD2	chr3	47122815	1893	1.07699795
SETD2	chr3	47122855	1966	1.118530359
SETD2	chr3	47122896	2053	1.168027888
SETD2	chr3	47122978	2401	1.366018002
SETD2	chr3	47123017	2704	1.538405947
SETD2	chr3	47123026	2718	1.546371066
SETD2	chr3	47123159	2381	1.35463926
SETD2	chr3	47123286	2503	1.424049588
SETD2	chr3	47123325	2069	1.177130882
SETD2	chr3	47123338	2219	1.262471448
SETD2	chr3	47123381	2423	1.378534619
SETD2	chr3	47123437	2249	1.279539561
SETD2	chr3	47123486	2073	1.17940663
SETD2	chr3	47123524	2047	1.164614265
SETD2	chr3	47123654	1978	1.125357605
SETD2	chr3	47123685	1977	1.124788667
SETD2	chr3	47123695	1977	1.124788667
SETD2	chr3	47123728	2087	1.18737175
SETD2	chr3	47123792	1971	1.121375045
SETD2	chr3	47123817	1890	1.075291139
SETD2	chr3	47123879	2075	1.180544504
SETD2	chr3	47123963	2554	1.45306538
SETD2	chr3	47124026	2321	1.320503033
SETD2	chr3	47124035	2229	1.268160819
SETD2	chr3	47124079	2358	1.341553707
SETD2	chr3	47124135	2351	1.337571147
SETD2	chr3	47124230	2080	1.18338919
SETD2	chr3	47124272	2330	1.325623467
SETD2	chr3	47124322	2519	1.433152581
SETD2	chr3	47124439	2069	1.177130882
SETD2	chr3	47124464	1982	1.127633353
SETD2	chr3	47124470	2032	1.156080209
SETD2	chr3	47124481	2010	1.143563592
SETD2	chr3	47124509	1889	1.074722202
SETD2	chr3	47124516	1866	1.061636648
RHOA	chr3	49360379	1365	0.776599156
RHOA	chr3	49360937	850	0.483596544
RHOA	chr3	49360987	815	0.463683745
RHOA	chr3	49362528	1762	1.002467189
RHOA	chr3	49362546	1936	1.101462246
RHOA	chr3	49362570	2080	1.18338919
RHOA	chr3	49362573	2109	1.199888366
RHOA	chr3	49368493	1691	0.962072654
RHOA	chr3	49368496	1710	0.972882459
RHOA	chr3	49368520	1871	1.064481334
RHOA	chr3	49375576	2201	1.25223058
RHOA	chr3	49375583	2112	1.201595177
PIK3CA	chr3	179198828	1489	0.847147358
PIK3CA	chr3	179198835	1745	0.992795258
PIK3CA	chr3	179198838	1781	1.013276994
PIK3CA	chr3	179198845	1898	1.079842636
PIK3CA	chr3	179198881	2441	1.388775487
PIK3CA	chr3	179199088	2385	1.356915009
PIK3CA	chr3	179199169	2099	1.194198995
PIK3CA	chr3	179199813	2504	1.424618525
PIK3CA	chr3	179203555	1626	0.925091742
PIK3CA	chr3	179203616	2479	1.410395097
PIK3CA	chr3	179203640	2434	1.384792927
PIK3CA	chr3	179203666	2349	1.336433273
PIK3CA	chr3	179203749	2157	1.227197347
PIK3CA	chr3	179209608	1615	0.918833433
PIK3CA	chr3	179209639	1918	1.091221378
PIK3CA	chr3	179210325	2056	1.169734699
PIK3CA	chr3	179210436	1806	1.027500422
PIK3CA	chr3	179210451	1911	1.087238818
PIK3CA	chr3	179210564	2378	1.352932449
PIK3CA	chr3	179219261	1463	0.832354993
PIK3CA	chr3	179219266	1424	0.810166445
PIK3CA	chr3	179219730	1500	0.853405666
PIK3CA	chr3	179221127	2625	1.493459915
PIK3CA	chr3	179224105	1880	1.069601768
PIK3CA	chr3	179224128	2289	1.302297046
PIK3CA	chr3	179224133	2317	1.318227285
PIK3CA	chr3	179224168	2204	1.253937392
PIK3CA	chr3	179224719	1874	1.066188145
PIK3CA	chr3	179224728	1989	1.131615913
PIK3CA	chr3	179229293	1886	1.07301539
PIK3CA	chr3	179229382	2510	1.428032147
PIK3CA	chr3	179230051	2581	1.468426682
PIK3CA	chr3	179230057	2574	1.464444122
PIK3CA	chr3	179230248	1783	1.014414868
PIK3CA	chr3	179230374	1683	0.957521157
PIK3CA	chr3	179234274	2189	1.245403335
PIK3CA	chr3	179234307	2083	1.185096001
FGFR3	chr4	1794027	157	0.089323126
FGFR3	chr4	1799306	1146	0.652001929
FGFR3	chr4	1799387	1034	0.588280972
FGFR3	chr4	1799400	974	0.554144746
FGFR3	chr4	1799447	1111	0.63208913
FGFR3	chr4	1799487	1213	0.690120715
FGFR3	chr4	1801388	346	0.19685224
FGFR3	chr4	1801410	373	0.212213542
FGFR3	chr4	1801474	440	0.250332329
FGFR3	chr4	1801503	418	0.237815712
FGFR3	chr4	1801508	412	0.23440209
FGFR3	chr4	1801658	647	0.36810231
FGFR3	chr4	1801691	636	0.361844002
FGFR3	chr4	1801851	405	0.23041953
FGFR3	chr4	1801871	579	0.329414587
FGFR3	chr4	1801929	1148	0.653139803
FGFR3	chr4	1801977	1425	0.810735382
FGFR3	chr4	1801980	1410	0.802201326
FGFR3	chr4	1802941	975	0.554713683
FGFR3	chr4	1802970	1040	0.591694595
FGFR3	chr4	1803051	712	0.405083223
FGFR3	chr4	1803690	667	0.379481053
FGFR3	chr4	1804450	1029	0.585436287
FGFR3	chr4	1804969	811	0.461407997
FGFR3	chr4	1805649	735	0.418168776
FGFR3	chr4	1805658	694	0.394842355
FGFR3	chr4	1805760	612	0.348189512
FGFR3	chr4	1805879	1397	0.794805143
FGFR3	chr4	1806147	1843	1.048551095
FGFR3	chr4	1806156	1931	1.09861756
FGFR3	chr4	1806167	1993	1.133891661
FGFR3	chr4	1806254	1590	0.904610006
FGFR3	chr4	1806259	1542	0.877301024
FGFR3	chr4	1806263	1532	0.871611653
